physical_id,block_name,primary_street,addr_low,addr_high,name_source,notes,boro,cd,streets,review_reason
13999,1-107099 SLOCUM CRESCENT,SLOCUM CRESCENT,1,107099,auto,NA,4,406,SLOCUM CRESCENT,large_address_span
14000,0-72049 RUSSELL PLACE,RUSSELL PLACE,0,72049,auto,NA,4,406,RUSSELL PLACE,large_address_span
14004,0-113026 76 ROAD,76 ROAD,0,113026,auto,NA,4,406,76 ROAD,large_address_span
14006,0-0 76 ROAD,76 ROAD,0,0,auto,NA,4,406,76 ROAD,single_address
14007,0-0 76 ROAD,76 ROAD,0,0,auto,NA,4,406,76 ROAD,single_address
14008,0-0 76 ROAD,76 ROAD,0,0,auto,NA,4,406,76 ROAD,single_address
14010,104000-105099 69 AVENUE,69 AVENUE,104000,105099,auto,NA,4,406,69 AVENUE,large_address_span
14011,106000-107099 69 AVENUE,69 AVENUE,106000,107099,auto,NA,4,406,69 AVENUE,large_address_span
14012,108000-109099 69 AVENUE,69 AVENUE,108000,109099,auto,NA,4,406,69 AVENUE,large_address_span
14013,110000-111099 69 AVENUE,69 AVENUE,110000,111099,auto,NA,4,406,69 AVENUE,large_address_span
14014,112000-113099 69 AVENUE,69 AVENUE,112000,113099,auto,NA,4,406,69 AVENUE,large_address_span
14015,245-102099 75 ROAD,75 ROAD,245,102099,auto,NA,4,406,75 ROAD,large_address_span
14017,170-104099 PURITAN AVENUE,PURITAN AVENUE,170,104099,auto,NA,4,406,PURITAN AVENUE,large_address_span
14018,144-105099 PURITAN AVENUE,PURITAN AVENUE,144,105099,auto,NA,4,406,PURITAN AVENUE,large_address_span
14019,97-106099 PURITAN AVENUE,PURITAN AVENUE,97,106099,auto,NA,4,406,PURITAN AVENUE,large_address_span
14020,74-107019 PURITAN AVENUE,PURITAN AVENUE,74,107019,auto,NA,4,406,PURITAN AVENUE,large_address_span
14021,70-107099 PURITAN AVENUE,PURITAN AVENUE,70,107099,auto,NA,4,406,PURITAN AVENUE,large_address_span
14022,30-108099 PURITAN AVENUE,PURITAN AVENUE,30,108099,auto,NA,4,406,PURITAN AVENUE,large_address_span
14023,1-109099 PURITAN AVENUE,PURITAN AVENUE,1,109099,auto,NA,4,406,PURITAN AVENUE,large_address_span
14025,0-101005 75 ROAD,75 ROAD,0,101005,auto,NA,4,406,75 ROAD,large_address_span
14028,0-48098 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,48098,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14029,0-49098 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,49098,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14030,49021-51099 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,49021,51099,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14033,0-55098 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,55098,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14036,0-43024 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,43024,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14051,0-85099 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,85099,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14052,0-83099 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,83099,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14058,0-92099 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,92099,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14059,0-0 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,single_address
14060,0-0 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,single_address
14061,0-0 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,single_address
14062,0-95099 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,95099,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14066,0-99099 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,99099,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14067,0-100009 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,100009,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14070,0-0 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,single_address
14078,0-0 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,single_address
14096,0-58099 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,58099,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14097,0-0 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,single_address
14099,0-0 ALMEDA AVENUE,ALMEDA AVENUE,0,0,auto,NA,4,414,ALMEDA AVENUE,single_address
14103,69000-71099 ALMEDA AVENUE,ALMEDA AVENUE,69000,71099,auto,NA,4,414,ALMEDA AVENUE,large_address_span
14104,72000-73099 ALMEDA AVENUE,ALMEDA AVENUE,72000,73099,auto,NA,4,414,ALMEDA AVENUE,large_address_span
14110,0-0 THURSBY AVENUE,THURSBY AVENUE,0,0,auto,NA,4,414,THURSBY AVENUE,single_address
14113,0-0 THURSBY AVENUE,THURSBY AVENUE,0,0,auto,NA,4,414,THURSBY AVENUE,single_address
14115,0-0 THURSBY AVENUE,THURSBY AVENUE,0,0,auto,NA,4,414,THURSBY AVENUE,single_address
14116,69000-71099 THURSBY AVENUE,THURSBY AVENUE,69000,71099,auto,NA,4,414,THURSBY AVENUE,large_address_span
14121,61000-62099 THURSBY AVENUE,THURSBY AVENUE,61000,62099,auto,NA,4,414,THURSBY AVENUE,large_address_span
14124,29000-30099 MOTT AVENUE,MOTT AVENUE,29000,30099,auto,NA,4,414,MOTT AVENUE,large_address_span
14129,0-0 MOTT AVENUE,MOTT AVENUE,0,0,auto,NA,4,414,MOTT AVENUE,single_address
14131,33027-34005 MOTT AVENUE,MOTT AVENUE,33027,34005,auto,NA,4,414,MOTT AVENUE,large_address_span
14132,0-27099 MOTT AVENUE,MOTT AVENUE,0,27099,auto,NA,4,414,MOTT AVENUE,large_address_span
14137,32000-33001 FAR ROCKAWAY BOULEVARD,FAR ROCKAWAY BOULEVARD,32000,33001,auto,NA,4,414,FAR ROCKAWAY BOULEVARD,large_address_span
14139,0-0 FAR ROCKAWAY BOULEVARD,FAR ROCKAWAY BOULEVARD,0,0,auto,NA,4,414,FAR ROCKAWAY BOULEVARD,single_address
14145,0-23099 FAR ROCKAWAY BOULEVARD,FAR ROCKAWAY BOULEVARD,0,23099,auto,NA,4,414,FAR ROCKAWAY BOULEVARD,large_address_span
14148,0-799 BAY 32 STREET,BAY 32 STREET,0,799,auto,NA,4,414,BAY 32 STREET,large_address_span
14149,0-899 BAY 32 STREET,BAY 32 STREET,0,899,auto,NA,4,414,BAY 32 STREET,large_address_span
14150,0-999 BAY 32 STREET,BAY 32 STREET,0,999,auto,NA,4,414,BAY 32 STREET,large_address_span
14155,11067-12099 NORTON DRIVE,NORTON DRIVE,11067,12099,auto,NA,4,414,NORTON DRIVE,large_address_span
14166,0-0 ROCKAWAY FREEWAY,ROCKAWAY FREEWAY,0,0,auto,NA,4,414,ROCKAWAY FREEWAY,single_address
14167,0-82010 ROCKAWAY FREEWAY,ROCKAWAY FREEWAY,0,82010,auto,NA,4,414,ROCKAWAY FREEWAY,large_address_span
14168,0-0 ROCKAWAY FREEWAY,ROCKAWAY FREEWAY,0,0,auto,NA,4,414,ROCKAWAY FREEWAY,single_address
14193,28088-29099 FABER TERRACE,FABER TERRACE,28088,29099,auto,NA,4,414,FABER TERRACE,large_address_span
14196,77000-78099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,77000,78099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14198,0-81099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,81099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14200,0-0 BEACH 77 STREET,BEACH 77 STREET,0,0,auto,NA,4,414,BEACH 77 STREET,single_address
14211,0-26010 SEAGIRT BOULEVARD,SEAGIRT BOULEVARD,0,26010,auto,NA,4,414,SEAGIRT BOULEVARD,large_address_span
14214,0-2092 DUNE STREET,DUNE STREET,0,2092,auto,NA,4,414,DUNE STREET,large_address_span
14227,0-0 SEAGIRT BOULEVARD,SEAGIRT BOULEVARD,0,0,auto,NA,4,414,SEAGIRT BOULEVARD,single_address
14230,0-9028 SEAGIRT BOULEVARD,SEAGIRT BOULEVARD,0,9028,auto,NA,4,414,SEAGIRT BOULEVARD,large_address_span
14259,0-548 CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,0,548,auto,NA,4,414,CROSS BAY BOULEVARD,large_address_span
14287,0-16038 CHANNEL ROAD,CHANNEL ROAD,0,16038,auto,NA,4,414,CHANNEL ROAD,large_address_span
14288,0-20006 CHANNEL ROAD,CHANNEL ROAD,0,20006,auto,NA,4,414,CHANNEL ROAD,large_address_span
14291,0-75099 AMSTEL BOULEVARD,AMSTEL BOULEVARD,0,75099,auto,NA,4,414,AMSTEL BOULEVARD,large_address_span
14299,0-39099 EDGEMERE AVENUE,EDGEMERE AVENUE,0,39099,auto,NA,4,414,EDGEMERE AVENUE,large_address_span
14301,0-42098 EDGEMERE AVENUE,EDGEMERE AVENUE,0,42098,auto,NA,4,414,EDGEMERE AVENUE,large_address_span
14302,0-43099 EDGEMERE AVENUE,EDGEMERE AVENUE,0,43099,auto,NA,4,414,EDGEMERE AVENUE,large_address_span
14304,0-46098 EDGEMERE AVENUE,EDGEMERE AVENUE,0,46098,auto,NA,4,414,EDGEMERE AVENUE,large_address_span
14305,0-49095 EDGEMERE AVENUE,EDGEMERE AVENUE,0,49095,auto,NA,4,414,EDGEMERE AVENUE,large_address_span
14308,0-53099 EDGEMERE AVENUE,EDGEMERE AVENUE,0,53099,auto,NA,4,414,EDGEMERE AVENUE,large_address_span
14317,0-32099 EDGEMERE AVENUE,EDGEMERE AVENUE,0,32099,auto,NA,4,414,EDGEMERE AVENUE,large_address_span
14331,0-702 BEACH 72 STREET,BEACH 72 STREET,0,702,auto,NA,4,414,BEACH 72 STREET,large_address_span
14347,0-38099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,38099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14350,0-40099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,40099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14355,0-45099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,45099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14364,0-56099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,56099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14365,0-57099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,57099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14366,58000-59012 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,58000,59012,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14374,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14376,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14382,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14386,0-76099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,76099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14391,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14395,29000-31099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,29000,31099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14396,25000-28099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,25000,28099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14398,0-24009 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,24009,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14399,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14401,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14403,0-22099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,22099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14405,0-22014 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,22014,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14406,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14411,0-14099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,14099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14414,0-0 BEACH 38 STREET,BEACH 38 STREET,0,0,auto,NA,4,414,BEACH 38 STREET,single_address
14423,0-0 BEACH 95 STREET,BEACH 95 STREET,0,0,auto,NA,4,414,BEACH 95 STREET,single_address
14425,57000-58099 ARVERNE BOULEVARD,ARVERNE BOULEVARD,57000,58099,auto,NA,4,414,ARVERNE BOULEVARD,large_address_span
14427,59000-61099 ARVERNE BOULEVARD,ARVERNE BOULEVARD,59000,61099,auto,NA,4,414,ARVERNE BOULEVARD,large_address_span
14429,0-55099 ARVERNE BOULEVARD,ARVERNE BOULEVARD,0,55099,auto,NA,4,414,ARVERNE BOULEVARD,large_address_span
14434,14065-15029 DUNBAR STREET,DUNBAR STREET,14065,15029,auto,NA,4,414,DUNBAR STREET,large_address_span
14439,0-725 WALTON ROAD,WALTON ROAD,0,725,auto,NA,4,414,WALTON ROAD,large_address_span
14448,0-0 BEACH 94 STREET,BEACH 94 STREET,0,0,auto,NA,4,414,BEACH 94 STREET,single_address
14449,0-0 BEACH 94 STREET,BEACH 94 STREET,0,0,auto,NA,4,414,BEACH 94 STREET,single_address
14452,69000-71099 DE COSTA AVENUE,DE COSTA AVENUE,69000,71099,auto,NA,4,414,DE COSTA AVENUE,large_address_span
14485,29000-30099 HEALY AVENUE,HEALY AVENUE,29000,30099,auto,NA,4,414,HEALY AVENUE,large_address_span
14486,27026-29003 HEALY AVENUE,HEALY AVENUE,27026,29003,auto,NA,4,414,HEALY AVENUE,large_address_span
14490,0-798 LANARK ROAD,LANARK ROAD,0,798,auto,NA,4,414,LANARK ROAD,large_address_span
14491,0-799 LANARK ROAD,LANARK ROAD,0,799,auto,NA,4,414,LANARK ROAD,large_address_span
14494,29040-31099 BAYSWATER AVENUE,BAYSWATER AVENUE,29040,31099,auto,NA,4,414,BAYSWATER AVENUE,large_address_span
14500,24030-25007 BAYSWATER AVENUE,BAYSWATER AVENUE,24030,25007,auto,NA,4,414,BAYSWATER AVENUE,large_address_span
14503,0-23061 MOTT AVENUE,MOTT AVENUE,0,23061,auto,NA,4,414,MOTT AVENUE,large_address_span
14505,0-0 COLD SPRING ROAD,COLD SPRING ROAD,0,0,auto,NA,4,414,COLD SPRING ROAD,single_address
14506,29000-30099 COLD SPRING ROAD,COLD SPRING ROAD,29000,30099,auto,NA,4,414,COLD SPRING ROAD,large_address_span
14507,27000-28099 COLD SPRING ROAD,COLD SPRING ROAD,27000,28099,auto,NA,4,414,COLD SPRING ROAD,large_address_span
14555,0-0 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,0,0,auto,NA,4,414,SHORE FRONT PARKWAY,single_address
14564,0-108092 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,0,108092,auto,NA,4,414,SHORE FRONT PARKWAY,large_address_span
14566,0-0 ELIZABETH AVENUE,ELIZABETH AVENUE,0,0,auto,NA,4,414,ELIZABETH AVENUE,single_address
14568,69000-71099 ELIZABETH AVENUE,ELIZABETH AVENUE,69000,71099,auto,NA,4,414,ELIZABETH AVENUE,large_address_span
14570,0-0 ELIZABETH AVENUE,ELIZABETH AVENUE,0,0,auto,NA,4,414,ELIZABETH AVENUE,single_address
14579,25000-27099 WESTBOURNE AVENUE,WESTBOURNE AVENUE,25000,27099,auto,NA,4,414,WESTBOURNE AVENUE,large_address_span
14627,0-0 ELIZABETH AVENUE,ELIZABETH AVENUE,0,0,auto,NA,4,414,ELIZABETH AVENUE,single_address
14630,0-88099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,88099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14635,0-116099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,116099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14649,0-115029 NEWPORT AVENUE,NEWPORT AVENUE,0,115029,auto,NA,4,414,NEWPORT AVENUE,large_address_span
14650,0-0 NEWPORT AVENUE,NEWPORT AVENUE,0,0,auto,NA,4,414,NEWPORT AVENUE,single_address
14669,0-117099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,117099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14671,0-119099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,119099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14675,0-123098 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,123098,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14679,0-127099 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,127099,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14700,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14701,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14704,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14707,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14708,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14709,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14710,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14711,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14713,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14714,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14715,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,484,BEACH CHANNEL DRIVE,single_address
14727,0-84007 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,84007,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14728,0-84006 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,84006,auto,NA,4,414,BEACH CHANNEL DRIVE,large_address_span
14729,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14730,0-0 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,0,0,auto,NA,4,414,BEACH CHANNEL DRIVE,single_address
14737,0-0 BEACH 101 STREET,BEACH 101 STREET,0,0,auto,NA,4,414,BEACH 101 STREET,single_address
14740,0-100011 BEACH 101 STREET,BEACH 101 STREET,0,100011,auto,NA,4,414,BEACH 101 STREET,large_address_span
14746,0-0 BEACH 101 STREET,BEACH 101 STREET,0,0,auto,NA,4,414,BEACH 101 STREET,single_address
14753,0-144099 CRONSTON AVENUE,CRONSTON AVENUE,0,144099,auto,NA,4,414,CRONSTON AVENUE,large_address_span
14790,0-0 NEPONSIT AVENUE,NEPONSIT AVENUE,0,0,auto,NA,4,414,NEPONSIT AVENUE,single_address
14793,0-149099 NEPONSIT AVENUE,NEPONSIT AVENUE,0,149099,auto,NA,4,414,NEPONSIT AVENUE,large_address_span
14794,0-0 NEPONSIT AVENUE,NEPONSIT AVENUE,0,0,auto,NA,4,414,NEPONSIT AVENUE,single_address
14796,0-0 BEACH 143 STREET,BEACH 143 STREET,0,0,auto,NA,4,414,BEACH 143 STREET,single_address
14803,0-0 BEACH 141 STREET,BEACH 141 STREET,0,0,auto,NA,4,414,BEACH 141 STREET,single_address
14808,0-0 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,single_address
14813,0-0 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,single_address
14856,0-149050 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,0,149050,auto,NA,4,414,ROCKAWAY BEACH BOULEVARD,large_address_span
14881,0-0 NEWPORT AVENUE,NEWPORT AVENUE,0,0,auto,NA,4,414,NEWPORT AVENUE,single_address
14884,0-0 NEWPORT AVENUE,NEWPORT AVENUE,0,0,auto,NA,4,414,NEWPORT AVENUE,single_address
14916,0-0 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,0,auto,NA,4,402,LAUREL HILL BOULEVARD,single_address
14917,0-65099 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,65099,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14918,0-65028 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,65028,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14919,0-65012 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,65012,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14920,0-64098 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,64098,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14921,0-63014 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,63014,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14922,0-61098 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,61098,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14923,0-60098 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,60098,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14924,0-59098 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,59098,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14925,0-59032 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,59032,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14926,0-58098 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,58098,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14927,0-58042 LAUREL HILL BOULEVARD,LAUREL HILL BOULEVARD,0,58042,auto,NA,4,402,LAUREL HILL BOULEVARD,large_address_span
14975,0-0 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,single_address
14976,204000-206099 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,204000,206099,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,large_address_span
14979,1-208099 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,1,208099,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,large_address_span
14981,0-0 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,single_address
14983,0-0 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,single_address
14984,0-0 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,single_address
14985,0-213012 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,213012,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,large_address_span
14986,0-216001 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,216001,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,large_address_span
14987,0-216025 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,216025,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,large_address_span
14988,0-0 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,single_address
14989,0-217031 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,217031,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,large_address_span
14990,0-0 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,single_address
14991,0-0 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,single_address
14992,0-0 ROCKAWAY POINT BOULEVARD,ROCKAWAY POINT BOULEVARD,0,0,auto,NA,4,414,ROCKAWAY POINT BOULEVARD,single_address
14995,0-69002 FRESH POND ROAD,FRESH POND ROAD,0,69002,auto,NA,4,405,FRESH POND ROAD,large_address_span
14996,934-70099 FRESH POND ROAD,FRESH POND ROAD,934,70099,auto,NA,4,405,FRESH POND ROAD,large_address_span
14997,1001-71099 FRESH POND ROAD,FRESH POND ROAD,1001,71099,auto,NA,4,405,FRESH POND ROAD,large_address_span
14998,0-68098 FRESH POND ROAD,FRESH POND ROAD,0,68098,auto,NA,4,405,FRESH POND ROAD,large_address_span
15001,854-68031 FRESH POND ROAD,FRESH POND ROAD,854,68031,auto,NA,4,405,FRESH POND ROAD,large_address_span
15002,67022-68001 FRESH POND ROAD,FRESH POND ROAD,67022,68001,auto,NA,4,405,FRESH POND ROAD,large_address_span
15003,834-67099 FRESH POND ROAD,FRESH POND ROAD,834,67099,auto,NA,4,405,FRESH POND ROAD,large_address_span
